Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2016,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,US,CA,US,454,,meat,g,H,I
2016,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,VN,AE,BH,,3,live,,Z,C
2016,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,VN,AE,,,7,live,,Z,C
2016,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,VN,AE,,,3,live,,Z,F
2016,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,VN,DE,,,3,live,,Z,C
2016,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,VN,PL,,,2,live,,Z,C
2016,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,CH,FR,,,1,live,,Z,C
2016,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,CH,GB,,,1,live,,Z,C
2016,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,CN,GB,XX,1,,bodies,,Q,O
2016,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,CZ,CH,,2,,live,,Z,C
2016,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,GB,QA,,,8,specimens,,S,F
2016,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,IT,US,,,1,trophies,,H,F
2016,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,KW,AE,,3,3,live,,P,C
2016,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,KW,AE,,,4,live,,T,C
2016,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,KW,AE,,,3,live,,T,F
2016,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,LT,ZA,,1,,trophies,,H,F
2016,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,MX,US,,,1,trophies,,H,F
2016,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,MX,US,,,1,trophies,,P,F
2016,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,OM,AE,,43,63,live,,P,C
2016,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,OM,AE,,1,3,live,,P,F
2016,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,OM,AE,,,2,live,,T,C
2016,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,PK,AE,,,6,live,,T,C
2016,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,QA,AE,,31,59,live,,P,C
2016,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,QA,AE,,5,5,live,,P,F
2016,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,QA,AE,,17,28,live,,T,C
2016,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,QA,AE,,,12,live,,T,F
2016,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,SA,AE,,,138,live,,P,C
2016,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,SA,AE,,,20,live,,P,F
2016,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,SA,AE,,,26,live,,T,C
2016,I,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,DK,NO,TJ,1,,trophies,,H,W
2016,I,Pantholops hodgsonii,Mammalia,Artiodactyla,Bovidae,Pantholops,CH,FR,XX,,27,garments,,L,I
2016,I,Pantholops hodgsonii,Mammalia,Artiodactyla,Bovidae,Pantholops,FR,CH,XX,27,,garments,,L,I
2016,I,Buceros bicornis,Aves,Coraciiformes,Bucerotidae,Buceros,AT,BR,AT,1,,live,,Z,C
2016,I,Buceros bicornis,Aves,Coraciiformes,Bucerotidae,Buceros,KP,CN,,,1,bodies,,E,U
2016,I,Buceros bicornis,Aves,Coraciiformes,Bucerotidae,Buceros,TW,FR,XX,,1,bodies,,T,O
2016,I,Nectophrynoides asperginis,Amphibia,Anura,Bufonidae,Nectophrynoides,TZ,US,,,2100,live,,N,F
2016,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,BH,QA,,4,,live,,T,C
2016,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,CA,DO,,,1,live,,P,F
2016,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,OM,ZA,,1,,live,,P,C
2016,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,OM,ZA,,11,,live,,T,C
2016,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,QA,ZA,,20,,live,,T,C
2016,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,TH,BH,,,1,live,,P,C
2016,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,US,DE,US,1,,live,,P,F
2016,I,Cacatua haematuropygia,Aves,Psittaciformes,Cacatuidae,Cacatua,CH,FR,,,3,live,,B,C
2016,I,Cacatua haematuropygia,Aves,Psittaciformes,Cacatuidae,Cacatua,CH,FR,,,3,live,,T,C
2016,I,Cacatua haematuropygia,Aves,Psittaciformes,Cacatuidae,Cacatua,DE,CH,,6,,live,,T,C
2016,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,AE,PH,,,2,live,,P,C
2016,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,BR,PT,FR,,2,live,,T,C
2016,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,BR,PT,,,2,live,,T,C
2016,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,BS,US,,1,,live,,P,C
2016,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,BS,US,,,1,live,,Q,F
2016,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,CA,US,CA,,1,live,,P,C
2016,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,CA,US,CA,,1,live,,P,O
2016,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,CA,US,,,2,live,,P,F
2016,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,CR,US,,,1,live,,P,F
2016,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,DE,IL,,26,,specimens,,S,F
2016,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,DE,PH,,1,1,live,,T,C
2016,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,JP,SG,,14,8,live,,T,D
2016,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,KG,KZ,XX,,1,live,,Q,W
2016,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,KW,ES,,,2,live,,T,C
2016,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,KZ,RU,,1,,live,,Q,C
2016,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,NL,SG,,,16,specimens,,S,C
2016,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,OM,ZA,,2,,live,,P,C
2016,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,SR,NL,BE,,1,live,,T,C
2016,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,SR,NL,,,1,live,,P,F
2016,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,TW,SG,,,30,live,,T,D
2016,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,US,BS,,,1,live,,Q,C
2016,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,US,CA,AR,1,,live,,P,W
2016,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,US,CA,,1,,live,,P,O
2016,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,US,SG,,,2,specimens,,S,C
2016,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,BH,BE,DE,,1,live,,T,C
2016,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,BH,BE,,1,,live,,T,C
2016,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,CA,US,CA,,1,live,,P,C
2016,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,CH,ES,,,1,live,,T,C
2016,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,CH,FR,,,1,live,,T,C
2016,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,JP,SG,,1,1,live,,T,D
2016,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,KR,PH,,,1,live,,Z,C
2016,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,LT,CA,,1,,live,,P,F
2016,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,NL,SG,,,6,specimens,,M,C
2016,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,NL,SG,,,3,specimens,,S,C
2016,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,NO,DK,DE,,1,live,,T,C
2016,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,NO,DK,,2,1,live,,T,C
2016,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,NZ,ZA,,1,,bodies,,T,C
2016,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,PA,NL,CZ,,4,live,,T,C
2016,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,TW,BE,AT,,1,live,,T,C
2016,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,TW,BE,DE,,1,live,,T,C
2016,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,TW,BE,DK,,2,live,,T,C
2016,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,TW,BE,HU,,1,live,,T,C
2016,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,TW,BE,IT,,1,live,,T,C
2016,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,TW,BE,,,2,live,,T,F
2016,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,TW,SG,,,30,live,,B,C
2016,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,US,CA,US,1,,live,,P,F
2016,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,US,CA,,1,,live,,P,C
2016,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,US,SG,,,24,specimens,,M,C
2016,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,US,XX,US,1,,live,,P,F
2016,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,XX,US,,,1,live,,P,F
2016,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,BG,UZ,,,4,live,,T,C
2016,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,CZ,ZA,,4,,live,,P,C
2016,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,DE,PH,,,28,feathers,,M,C
2016,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,DE,PH,,,20,live,,B,C
2016,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,DE,PH,,5,1,live,,T,C
2016,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,DE,PH,,,12,specimens,ml,M,C
2016,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,DE,PH,,,56,specimens,,M,C
2016,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,DE,PH,,100,,specimens,,S,C
2016,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,FR,SG,,,5,specimens,,Z,C
2016,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,GR,PH,,2,,live,,Z,C
2016,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,IR,KW,PH,,4,live,,T,C
2016,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,NL,SG,,,9,specimens,,M,C
2016,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,NL,SG,,,11,specimens,,S,C
2016,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,PH,TH,,20,,live,,B,C
2016,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,SA,KW,PH,,5,live,,P,C
2016,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,SA,KW,PH,,3,live,,T,C
2016,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,US,SG,,,36,specimens,,M,C
2016,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,ZA,PL,XX,,1,live,,Z,U
2016,I,Ariocarpus agavoides,,Caryophyllales,Cactaceae,Ariocarpus,BE,US,,,20,seeds,,T,D
2016,I,Ariocarpus agavoides,,Caryophyllales,Cactaceae,Ariocarpus,CA,US,,,40,seeds,,T,D
2016,I,Ariocarpus agavoides,,Caryophyllales,Cactaceae,Ariocarpus,CH,DE,,,100,seeds,,T,D
2016,I,Ariocarpus agavoides,,Caryophyllales,Cactaceae,Ariocarpus,CH,US,,,10,seeds,,T,D
2016,I,Ariocarpus agavoides,,Caryophyllales,Cactaceae,Ariocarpus,IN,US,,,200,seeds,,T,D
2016,I,Ariocarpus agavoides,,Caryophyllales,Cactaceae,Ariocarpus,JP,US,,,20,seeds,,T,D
2016,I,Ariocarpus agavoides,,Caryophyllales,Cactaceae,Ariocarpus,NZ,US,,,10,seeds,,T,D
2016,I,Ariocarpus agavoides,,Caryophyllales,Cactaceae,Ariocarpus,US,MT,,,150,seeds,,T,D
2016,I,Ariocarpus agavoides,,Caryophyllales,Cactaceae,Ariocarpus,US,MX,,90,,live,,T,I
2016,I,Ariocarpus bravoanus,,Caryophyllales,Cactaceae,Ariocarpus,AU,US,,,200,seeds,,T,D
2016,I,Ariocarpus bravoanus,,Caryophyllales,Cactaceae,Ariocarpus,BE,US,,,20,seeds,,T,D
2016,I,Ariocarpus bravoanus,,Caryophyllales,Cactaceae,Ariocarpus,CH,DE,,,18,live,,T,D
2016,I,Ariocarpus bravoanus,,Caryophyllales,Cactaceae,Ariocarpus,CH,DE,,,100,seeds,,T,D
2016,I,Ariocarpus bravoanus,,Caryophyllales,Cactaceae,Ariocarpus,CH,US,,,10,seeds,,T,D
2016,I,Ariocarpus bravoanus,,Caryophyllales,Cactaceae,Ariocarpus,CN,DE,,,200,seeds,,T,D
2016,I,Ariocarpus bravoanus,,Caryophyllales,Cactaceae,Ariocarpus,HK,US,,,100,seeds,,T,D
2016,I,Ariocarpus bravoanus,,Caryophyllales,Cactaceae,Ariocarpus,JP,US,,,10,seeds,,T,D
2016,I,Ariocarpus bravoanus,,Caryophyllales,Cactaceae,Ariocarpus,NZ,US,,,10,seeds,,T,D
2016,I,Ariocarpus fissuratus,,Caryophyllales,Cactaceae,Ariocarpus,AT,US,,,10,seeds,,T,D
2016,I,Ariocarpus fissuratus,,Caryophyllales,Cactaceae,Ariocarpus,BE,US,,,60,seeds,,T,D
2016,I,Ariocarpus fissuratus,,Caryophyllales,Cactaceae,Ariocarpus,CA,US,,,2080,seeds,,T,D
2016,I,Ariocarpus fissuratus,,Caryophyllales,Cactaceae,Ariocarpus,CH,DE,,,100,seeds,,T,D
2016,I,Ariocarpus fissuratus,,Caryophyllales,Cactaceae,Ariocarpus,CH,US,,,60,seeds,,T,D
2016,I,Ariocarpus fissuratus,,Caryophyllales,Cactaceae,Ariocarpus,CN,DE,,,100,seeds,,T,D
2016,I,Ariocarpus fissuratus,,Caryophyllales,Cactaceae,Ariocarpus,CN,IT,,,64,live,,T,D
2016,I,Ariocarpus fissuratus,,Caryophyllales,Cactaceae,Ariocarpus,HK,US,,,9,live,,T,I
2016,I,Ariocarpus fissuratus,,Caryophyllales,Cactaceae,Ariocarpus,HK,US,,,200,seeds,,T,D
2016,I,Ariocarpus fissuratus,,Caryophyllales,Cactaceae,Ariocarpus,IN,US,,,100,seeds,,T,D
2016,I,Ariocarpus fissuratus,,Caryophyllales,Cactaceae,Ariocarpus,JP,US,,,20,seeds,,T,D
2016,I,Ariocarpus fissuratus,,Caryophyllales,Cactaceae,Ariocarpus,KR,US,,,150,live,,T,D
2016,I,Ariocarpus fissuratus,,Caryophyllales,Cactaceae,Ariocarpus,PL,US,,,130,seeds,,T,D
2016,I,Ariocarpus fissuratus,,Caryophyllales,Cactaceae,Ariocarpus,SG,IT,,,2,live,,T,D
2016,I,Ariocarpus fissuratus,,Caryophyllales,Cactaceae,Ariocarpus,US,HK,XX,9,,live,,T,I
2016,I,Ariocarpus fissuratus,,Caryophyllales,Cactaceae,Ariocarpus,US,MT,,,150,seeds,,T,D
2016,I,Ariocarpus fissuratus,,Caryophyllales,Cactaceae,Ariocarpus,US,XX,,11,,live,,T,I
2016,I,Ariocarpus kotschoubeyanus,,Caryophyllales,Cactaceae,Ariocarpus,AU,US,,,40,seeds,,T,D
2016,I,Ariocarpus kotschoubeyanus,,Caryophyllales,Cactaceae,Ariocarpus,BE,US,,,90,seeds,,T,D
2016,I,Ariocarpus kotschoubeyanus,,Caryophyllales,Cactaceae,Ariocarpus,CA,US,,,40,seeds,,T,D
2016,I,Ariocarpus kotschoubeyanus,,Caryophyllales,Cactaceae,Ariocarpus,CH,US,,,20,seeds,,T,D
2016,I,Ariocarpus kotschoubeyanus,,Caryophyllales,Cactaceae,Ariocarpus,CN,US,,,140,seeds,,T,D
2016,I,Ariocarpus kotschoubeyanus,,Caryophyllales,Cactaceae,Ariocarpus,DE,TH,,4,,live,,P,D
2016,I,Ariocarpus kotschoubeyanus,,Caryophyllales,Cactaceae,Ariocarpus,IN,US,,,30,seeds,,T,D
2016,I,Ariocarpus kotschoubeyanus,,Caryophyllales,Cactaceae,Ariocarpus,IT,US,,,60,seeds,,T,D
2016,I,Ariocarpus kotschoubeyanus,,Caryophyllales,Cactaceae,Ariocarpus,JP,US,,,30,seeds,,T,D
2016,I,Ariocarpus kotschoubeyanus,,Caryophyllales,Cactaceae,Ariocarpus,NZ,US,,,10,seeds,,T,D
2016,I,Ariocarpus kotschoubeyanus,,Caryophyllales,Cactaceae,Ariocarpus,PL,US,,,30,seeds,,T,D
2016,I,Ariocarpus kotschoubeyanus,,Caryophyllales,Cactaceae,Ariocarpus,US,CZ,,,4,live,,T,D
2016,I,Ariocarpus kotschoubeyanus,,Caryophyllales,Cactaceae,Ariocarpus,US,MX,,279,,live,,T,I
2016,I,Ariocarpus retusus,,Caryophyllales,Cactaceae,Ariocarpus,BE,US,,,310,seeds,,T,D
2016,I,Ariocarpus retusus,,Caryophyllales,Cactaceae,Ariocarpus,CA,US,,,5060,seeds,,T,D
2016,I,Ariocarpus retusus,,Caryophyllales,Cactaceae,Ariocarpus,CH,DE,,,12,live,,T,D
2016,I,Ariocarpus retusus,,Caryophyllales,Cactaceae,Ariocarpus,CH,DE,,,120,seeds,,T,D
2016,I,Ariocarpus retusus,,Caryophyllales,Cactaceae,Ariocarpus,CH,US,,,50,seeds,,T,D
2016,I,Ariocarpus retusus,,Caryophyllales,Cactaceae,Ariocarpus,CN,US,,,5210,seeds,,T,D
2016,I,Ariocarpus retusus,,Caryophyllales,Cactaceae,Ariocarpus,DE,TH,,1,,live,,P,D
2016,I,Ariocarpus retusus,,Caryophyllales,Cactaceae,Ariocarpus,GB,US,,,1,dried plants,,S,D
2016,I,Ariocarpus retusus,,Caryophyllales,Cactaceae,Ariocarpus,IN,US,,,20,seeds,,T,D
2016,I,Ariocarpus retusus,,Caryophyllales,Cactaceae,Ariocarpus,JP,US,,,80,seeds,,T,D
2016,I,Ariocarpus retusus,,Caryophyllales,Cactaceae,Ariocarpus,KR,US,,,109,live,,T,D
2016,I,Ariocarpus retusus,,Caryophyllales,Cactaceae,Ariocarpus,US,CZ,,,1,live,,T,D
2016,I,Ariocarpus retusus,,Caryophyllales,Cactaceae,Ariocarpus,US,HU,,5,,live,,T,I
2016,I,Ariocarpus retusus,,Caryophyllales,Cactaceae,Ariocarpus,US,MT,,,600,seeds,,T,D
2016,I,Ariocarpus retusus,,Caryophyllales,Cactaceae,Ariocarpus,US,MX,,21,,live,,T,I
2016,I,Ariocarpus scaphirostris,,Caryophyllales,Cactaceae,Ariocarpus,BE,US,,,15,seeds,,T,D
2016,I,Ariocarpus scaphirostris,,Caryophyllales,Cactaceae,Ariocarpus,CH,US,,,10,seeds,,T,D
2016,I,Ariocarpus scaphirostris,,Caryophyllales,Cactaceae,Ariocarpus,JP,US,,,5,seeds,,T,D
2016,I,Ariocarpus scaphirostris,,Caryophyllales,Cactaceae,Ariocarpus,RO,US,,,10,seeds,,T,D
2016,I,Ariocarpus scaphirostris,,Caryophyllales,Cactaceae,Ariocarpus,US,MX,,5,,live,,T,I
2016,I,Ariocarpus trigonus,,Caryophyllales,Cactaceae,Ariocarpus,BE,US,,,60,seeds,,T,D
2016,I,Ariocarpus trigonus,,Caryophyllales,Cactaceae,Ariocarpus,CA,US,,,10030,seeds,,T,D
2016,I,Ariocarpus trigonus,,Caryophyllales,Cactaceae,Ariocarpus,CH,US,,,20,seeds,,T,D
2016,I,Ariocarpus trigonus,,Caryophyllales,Cactaceae,Ariocarpus,HK,CZ,,,2,live,,T,D
2016,I,Ariocarpus trigonus,,Caryophyllales,Cactaceae,Ariocarpus,HK,US,,,190,seeds,,T,D
2016,I,Ariocarpus trigonus,,Caryophyllales,Cactaceae,Ariocarpus,JP,US,,,10,seeds,,T,D
2016,I,Ariocarpus trigonus,,Caryophyllales,Cactaceae,Ariocarpus,RO,US,,,20,seeds,,T,D
2016,I,Astrophytum asterias,,Caryophyllales,Cactaceae,Astrophytum,CH,DE,,,20,live,,T,D
2016,I,Astrophytum asterias,,Caryophyllales,Cactaceae,Astrophytum,CN,DE,,,200,seeds,,T,D
2016,I,Astrophytum asterias,,Caryophyllales,Cactaceae,Astrophytum,DE,TH,,4,,live,,P,D
2016,I,Astrophytum asterias,,Caryophyllales,Cactaceae,Astrophytum,DE,TH,,270,,seeds,,P,D
2016,I,Astrophytum asterias,,Caryophyllales,Cactaceae,Astrophytum,GB,US,,,1,dried plants,,S,D
2016,I,Astrophytum asterias,,Caryophyllales,Cactaceae,Astrophytum,SG,IT,,,19,live,,T,D
2016,I,Astrophytum asterias,,Caryophyllales,Cactaceae,Astrophytum,US,MT,,,450,seeds,,T,D
2016,I,Astrophytum asterias,,Caryophyllales,Cactaceae,Astrophytum,US,TH,,46,,live,,T,D
2016,I,Astrophytum asterias,,Caryophyllales,Cactaceae,Astrophytum,US,TH,,1,,live,,T,I
2016,I,Aztekium ritteri,,Caryophyllales,Cactaceae,Aztekium,US,MT,,,150,seeds,,T,D
2016,I,Aztekium ritteri,,Caryophyllales,Cactaceae,Aztekium,US,TH,,1,,live,,T,D
2016,I,Cactaceae spp.,,Caryophyllales,Cactaceae,,US,KH,,1,,extract,,T,I
2016,I,Coryphantha werdermannii,,Caryophyllales,Cactaceae,Coryphantha,AT,US,,,20,seeds,,T,D
2016,I,Discocactus heptacanthus,,Caryophyllales,Cactaceae,Discocactus,CH,DE,,,1,live,,T,D
2016,I,Discocactus heptacanthus,,Caryophyllales,Cactaceae,Discocactus,CR,DE,,,5,live,,T,A
2016,I,Discocactus horstii,,Caryophyllales,Cactaceae,Discocactus,CR,DE,,,2,live,,T,A
2016,I,Discocactus placentiformis,,Caryophyllales,Cactaceae,Discocactus,CH,DE,,,2,live,,T,D
2016,I,Discocactus placentiformis,,Caryophyllales,Cactaceae,Discocactus,CR,DE,,,2,live,,T,A
2016,I,Discocactus placentiformis,,Caryophyllales,Cactaceae,Discocactus,DE,US,,46,46,live,,T,D
2016,I,Discocactus placentiformis,,Caryophyllales,Cactaceae,Discocactus,TH,US,,,71,live,,T,D
2016,I,Discocactus zehntneri,,Caryophyllales,Cactaceae,Discocactus,CR,DE,,,2,live,,T,A
2016,I,Echinocereus ferreirianus lindsayi,,Caryophyllales,Cactaceae,Echinocereus,IT,US,,,20,seeds,,T,D
2016,I,Echinocereus schmollii,,Caryophyllales,Cactaceae,Echinocereus,AT,US,,,20,seeds,,T,D
2016,I,Echinocereus schmollii,,Caryophyllales,Cactaceae,Echinocereus,IT,US,,,20,seeds,,T,D
2016,I,Escobaria minima,,Caryophyllales,Cactaceae,Escobaria,CH,DE,,,21,live,,T,D
2016,I,Escobaria minima,,Caryophyllales,Cactaceae,Escobaria,CN,MT,,,2200,seeds,,T,D
2016,I,Escobaria sneedii,,Caryophyllales,Cactaceae,Escobaria,CH,DE,,,1,live,,T,D
2016,I,Mammillaria pectinifera,,Caryophyllales,Cactaceae,Mammillaria,AT,US,,,10,seeds,,T,D
2016,I,Mammillaria pectinifera,,Caryophyllales,Cactaceae,Mammillaria,AU,US,,,80,seeds,,T,D
2016,I,Mammillaria pectinifera,,Caryophyllales,Cactaceae,Mammillaria,BE,US,,,50,seeds,,T,D
2016,I,Mammillaria pectinifera,,Caryophyllales,Cactaceae,Mammillaria,CA,US,,,20,seeds,,T,D
2016,I,Mammillaria pectinifera,,Caryophyllales,Cactaceae,Mammillaria,CN,US,,,30,seeds,,T,D
2016,I,Mammillaria pectinifera,,Caryophyllales,Cactaceae,Mammillaria,IT,US,,,60,seeds,,T,D
2016,I,Mammillaria pectinifera,,Caryophyllales,Cactaceae,Mammillaria,PL,US,,,20,seeds,,T,D
2016,I,Mammillaria pectinifera,,Caryophyllales,Cactaceae,Mammillaria,RO,US,,,20,seeds,,T,D
2016,I,Melocactus conoideus,,Caryophyllales,Cactaceae,Melocactus,JP,ZA,,1,,live,,P,D
2016,I,Melocactus conoideus,,Caryophyllales,Cactaceae,Melocactus,RO,US,,,20,seeds,,T,D
2016,I,Melocactus conoideus,,Caryophyllales,Cactaceae,Melocactus,US,MT,,,200,seeds,,T,D
2016,I,Obregonia denegrii,,Caryophyllales,Cactaceae,Obregonia,CA,US,,,50,seeds,,T,D
2016,I,Obregonia denegrii,,Caryophyllales,Cactaceae,Obregonia,CH,DE,,,1,live,,T,D
2016,I,Obregonia denegrii,,Caryophyllales,Cactaceae,Obregonia,US,TH,,2,,live,,T,D
2016,I,Pediocactus bradyi,,Caryophyllales,Cactaceae,Pediocactus,CH,DE,,,1,live,,T,D
2016,I,Pelecyphora aselliformis,,Caryophyllales,Cactaceae,Pelecyphora,AT,US,,,10,seeds,,T,D
2016,I,Pelecyphora aselliformis,,Caryophyllales,Cactaceae,Pelecyphora,CA,US,,,30,seeds,,T,D
2016,I,Pelecyphora aselliformis,,Caryophyllales,Cactaceae,Pelecyphora,IL,US,,,10,seeds,,T,D
2016,I,Pelecyphora aselliformis,,Caryophyllales,Cactaceae,Pelecyphora,SG,IT,,,3,live,,T,D
2016,I,Pelecyphora aselliformis,,Caryophyllales,Cactaceae,Pelecyphora,ZA,IT,,,20,live,,T,D
